KOID,RID,RID-Equation,RID-Definition,CID,Organism
K00163,R00014,C00022 + C00068 <=> C05125 + C00011,Pyruvate + Thiamin diphosphate <=> 2-(alpha-Hydroxyethyl)thiamine diphosphate + CO2,C00022:C00068:C05125:C00011,eco:ecj:ecd:ebw:ecok:ece:ecs:ecf:etw:elx:eoi:eoj:eoh:ecoo:ecoh:esl:eso:esm:eck:ecg:eok:elr:elh:ecw:eun:ecp:ena:ecos:ecv:ecoa:ecx:ecm:ecy:ecr:ecq:eum:ect:eoc:ebr:ebl:ebe:ebd:eci:eih:ecz:ecc:elo:eln:ese:ecl:eko:ekf:eab:edh:edj:elu:elw:ell:elc:eld:elp:elf:ecol:ecoi:ecoj:efe:eal:ema:esz:sty:stt:sex:sent:stm:seo:sev:sey:sem:sej:seb:sef:setu:setc:senr:send:seni:seen:spt:sek:spq:sei:sec:seh:shb:senh:seeh:see:senn:sew:sea:sens:sed:seg:sel:sega:set:sena:seno:senv:senq:senl:senj:seec:seeb:seep:senb:sene:senc:ses:sbg:sbz:sbv:salz:sfl:sfx:sfv:sfe:sfn:sfs:sft:ssn:sbo:sbc:sdy:sdz:shq:enc:enl:eclg:ecle:ecln:ecli:eclx:ecly:eclz:eclo:ehm:exf:ecla:eclc:eau:ekb:eno:eec:elg:ecan:ern:ecls:echg:esh:ent:eas:enr:enx:enf:ebg:esa:csk:csz:csj:ccon:cdm:csi:cmj:cui:cmw:ctu:kpn:kpu:kpm:kpp:kph:kpz:kpv:kpw:kpy:kpg:kpc:kpq:kpt:kpo:kpr:kpj:kpi:kpa:kps:kpx:kpb:kpne:kpnu:kpnk:kva:kpe:kpk:kvd:kvq:kox:koe:koy:kom:kmi:kok:koc:kqu:eae:ear:kqv:kll:klw:cro:cko:cfd:cbra:cwe:cyo:cpot:cfq:cama:caf:cif:cfar:cir:cie:cpar:bfl:bpn:bva:bchr:ben:bed:hde:sect:sehc:rip:rig:men:meo:ebt:ror:ron:rpln:rao:ree:cnt:cem:cen:clap:pge:esc:kle:ksa:kor:krd:kco:kot:kpse:kie:kas:icp:lax:lei:leh:lee:ler:lea:laz:lef:lni:lew:buf:bage:sbw:den:hed:ged:cmik:ppet:mety:ahn:yre:sgoe:kin:pdz:ebf:ebc:ebu:psts:ype:ypk:yph:ypa:ypn:ypm:ypp:ypg:ypz:ypt:ypd:ypx:ypw:ypj:ypv:ypl:yps:ypo:ypi:ypy:ypb:ypq:ypu:ypr:ypc:ypf:yen:yep:yey:yel:yew:yet:yef:yee:ysi:yal:yfr:yin:ykr:yro:yru:yrb:yak:yma:yhi:yca:ymo:smar:smac:smw:spe:srr:srl:sry:sply:srs:sra:ssz:smaf:slq:serf:sers:sfw:sfg:srz:sera:serq:serm:squ:sfj:sof:ssur:sfo:rah:raq:raa:rox:gqu:eame:rbad:eca:patr:pato:pct:pcc:pcv:pwa:ppar:pec:pws:ppoa:pbra:ppuj:ddd:dda:dze:ddc:dzc:dso:ced:dfn:ddq:daq:dic:bgj:brb:bng:lbq:lpop:sgl:sod:pes:seny:izh:eam:eay:eta:epy:epr:ebi:erj:ege:epe:ehd:erwi:buc:bap:bau:bajc:bua:bup:bak:buh:bapf:bapg:bapu:bapw:bas:bab:bcc:baj:baph:wbr:wgl:pam:plf:paj:paq:pva:pagg:pao:kln:pant:panp:hhs:pck:pagc:pstw:palh:pans:pey:pdis:pgz:pcd:mint:mthi:tci:plu:plum:pay:ptt:pmr:pmib:pvl:pvg:phau:prot:pcib:pcol:xbo:xbv:xne:xnm:xdo:xpo:xho:psi:psx:psta:prg:pala:phei:prq:prj:pvc:mmk:asy:aen:ans:eic:etr:etd:ete:etc:edw:edl:eho:hav:hpar:opo:lpv:pfq:prag:lri:pshi:hin:hit:hip:hiq:hif:hil:hiu:hie:hiz:hik:hia:hih:hiw:hic:hix:hpr:hdu:hay:hpit:hhz:haeg:hpaa:hap:hpaz:hpas:hpak:gle:hso:hsm:pmu:pmv:pul:pmp:pmul:pdag:psky:msu:bsun:mht:mhq:mhat:mhx:mhae:mham:mhao:mhal:mhaq:mhay:mvr:mvi:mvg:mve:mann:mgra:apl:apj:apa:asu:asi:ass:aeu:apor:aio:adp:alig:aap:aaz:aat:aao:aan:aah:aacn:aact:aseg:gan:bto:btre:btrh:btra:apag:avt:rpne:rhey:ooi:fcl:bhud:paet:xfa:xft:xfm:xfn:xff:xfl:xfs:xfh:xtw:xcc:xcb:xca:xcp:xcv:xax:xac:xci:xct:xcj:xcu:xcn:xcw:xcr:xcm:xcf:xfu:xao:xom:xoo:xop:xoy:xor:xoz:xal:xtn:xfr:xve:xpe:xhr:xga:xph:xva:xan:xar:xhy:xcz:xth:sml:smt:buj:smz:sacz:stek:srh:slm:sten:stem:stes:psu:psuw:psd:pmex:lab:laq:lcp:lgu:lez:lem:lmb:lyt:lue:lyj:lsol:lum:lus:lug:thes:theh:tcn:tbv:xbc:fau:rhd:rgl:dji:dja:dtx:dye:dko:lrz:lpy:xba:rbd:vch:vcf:vcs:vce:vcq:vcj:vci:vco:vcr:vcm:vcl:vcx:vcz:vvu:vvy:vvm:vvl:vpa:vpb:vpk:vpf:vph:vha:vca:vag:vex:vdb:vhr:vna:vow:vro:vsp:vej:vfu:vni:van:lag:vau:vcy:vct:vtu:vfl:vmi:vbr:vsc:vga:vsh:vqi:vta:vaf:vnl:vcc:vas:vaq:vfi:vfm:vsa:awd:ppr:pgb:pds:gho:pmai:saly:sks:scot:pae:paev:paei:pau:pap:pag:paf:pnc:paeb:pdk:psg:prp:paep:paer:paem:pael:paes:paeu:paeg:paec:paeo:pmy:pmk:pre:ppse:palc:pcq:ppu:ppf:ppg:ppw:ppt:ppb:ppi:ppx:ppuh:pput:ppun:ppud:pfv:pmon:pmot:pmos:ppj:por:pst:psb:psyr:psp:pamg:pci:pavl:pvd:pfl:pprc:ppro:pfo:pfs:pfe:pfc:pfn:ppz:pfb:pman:ptv:pcg:pvr:pazo:poi:pfw:pff:pfx:pen:psa:psz:psr:psc:psj:psh:pstu:pstt:pbm:plul:pba:pbc:ppuu:pdr:psv:psk:pkc:pch:pcz:pcp:pfz:plq:palk:prh:psw:ppv:pses:psem:psec:ppsy:psos:pkr:pfk:panr:ppsl:pset:psil:pym:pade:psed:pke:pall:pum:poj:pgg:ppsh:pgy:avn:avl:avd:acx:pbb:pagr:emo:par:pcr:prw:pso:pur:pali:pspg:psyg:psyc:psya:psyy:psyp:acb:abm:aby:abc:abn:abb:abx:abz:abr:abd:abh:abad:abj:abab:abaj:abaz:abk:abau:abaa:abw:abal:acc:ano:alc:acal:acd:aci:att:aei:ajo:acw:acv:ahl:ajn:asol:ala:asj:aid:adv:arj:awu:acum:agu:aug:alw:ads:aber:atn:achi:alj:mct:mcs:mcat:moi:mos:mbl:mboi:mcun:mbah:son:sdn:sfr:saz:sbl:sbm:sbn:sbp:sbt:sbs:sbb:slo:spc:shp:sse:spl:she:shm:shn:shw:shl:swd:swp:svo:shf:sja:spsw:sbj:smav:shew:salg:slj:smai:spol:sbk:skh:saes:ilo:ili:ipi:idi:idt:cps:com:coz:colw:cola:cber:cov:lsd:tht:thap:pha:ptn:pat:psm:pseo:pia:pphe:pbw:prr:plz:paln:ppis:pea:pspo:part:ptu:png:ptd:psen:pdj:paga:pcar:pmaa:maq:mhc:mad:mbs:mpq:mari:mlq:msq:mara:marj:amc:amh:amaa:amal:amae:amao:amad:amai:amag:amac:amb:amg:amk:alt:aal:aaus:asp:asq:aaw:alr:ale:alz:apel:gag:gni:gps:pmes:lal:cate:salh:salm:salk:hmi:pin:psy:fbl:fes:mvs:mya:mmaa:cja:ceb:cell:cek:ceg:sde:ttu:saga:spoi:zal:osg:mthd:micc:maga:mii:mict:mhyd:hja:halc:kim:cbu:cbs:cbd:cbg:cbc:cey:cea:cend:rvi:alg:asip:lpn:lph:lpo:lpu:lpm:lpf:lpp:lpc:lpa:lpe:llo:lfa:lha:lok:lcd:les:lsh:llg:lib:lgt:ljr:lcj:lwa:lss:tmc:mca:metu:mmt:mdn:mdh:mko:metl:mah:mbur:mpsy:mmai:mmob:ftu:ftq:ftf:ftw:ftr:ftt:ftg:ftl:fth:fta:fts:fti:fto:ftc:ftv:ftz:ftm:ftn:ftx:ftd:fty:fcf:fcn:fhi:fph:fpt:fpi:fpm:fpx:fpz:fpj:frt:fna:fnl:frf:fper:fha:frx:frm:frc:fad:fmi:foo:fgu:afri:aii:tcx:htr:hmar:tcy:tao:thio:mej:mec:cyq:cza:cyy:psal:thig:tse:tzo:tig:blep:this:noc:nhl:nwa:nwr:alv:tvi:tmb:mpur:tee:tsy:rhh:ttp:ntg:aeh:hha:hhk:hhc:ebs:tgr:tkm:tni:tti:tvr:ssal:spiu:sros:spiz:aprs:hna:haz:wma:woc:gai:ghl:hch:hahe:csa:hel:hcs:hak:ham:hhu:hco:hsi:halo:hhh:hbe:hag:haf:halk:hvn:hol:hsr:hmd:haxi:htt:ple:ply:plr:plo:pld:plb:plc:pli:paly:eme:zpl:haa:cmai:kus:kma:kuy:paur:abo:adi:apac:aln:axe:kak:kko:kge:ksd:kpd:mmw:mme:mpc:mpri:mard:tol:tor:oai:mars:bsan:ncu:nik:bmar:ajp:gsn:rfo:ome:llp:aha:ahy:ahd:ahr:ahp:ahj:ahh:ahi:aaj:asa:aeo:avr:avo:amed:asr:adh:acav:aem:aea:arv:aes:ael:tau:oce:ocm:opf:zdf:dno:chj:gap:fpp:orb:sdf:sok:sini:gbi:slim:saln:tbn:seds:tsn:thin:tho:pspi:rma:reo:vok:ebh:bci:bcib:bcig:gpb:enm:nme:nmp:nmh:nmd:nmm:nms:nmq:nmz:nma:nmw:nmx:nmc:nmn:nmt:nmi:ngo:ngk:nla:nel:nwe:nsi:nmj:nei:nek:nfv:nsf:nzl:naq:nbl:nzo:nci:ncz:nani:nbc:salv:kki:koa:vff:vit:ecor:eex:smur:aff:cste:nba:cvi:cvc:chro:chri:chrb:crz:chrm:chae:iod:ifl:lhk:pse:jeu:aql:amah:aqs:dee:chiz:cfon:rso:rsc:rsl:rsn:rsm:rse:rsy:rpi:rpf:rpj:rmn:rin:rpu:reh:cnc:cuh:reu:rme:cti:cbw:cgd:ccup:cup:cuu:cpau:cox:bma:bmv:bml:bmn:bmal:bmae:bmaq:bmai:bmaf:bmaz:bmab:bps:bpm:bpl:bpd:bpr:bpse:bpsm:bpsu:bpsd:bpz:bpq:bpk:bpsh:bpsa:bpso:but:bte:btq:btj:btz:btd:btv:bthe:bthm:btha:bthl:bok:boc:buu:bvi:bve:bur:bcn:bch:bcm:bcj:bcen:bcew:bceo:bam:bac:bmj:bmu:bmk:bmul:bct:bced:bcep:bdl:bpyr:bcon:bub:bdf:blat:btei:bsem:bpsl:bmec:bstg:bstl:bgl:bgu:bug:bgf:bgd:bgo:byi:buk:bue:bul:buq:bgp:bpla:bud:bum:bui:bxe:bxb:bph:bge:bpx:bpy:buz:bfn:bcai:pspw:para:parb:phs:pter:pgp:pcj:pts:pcaf:pmeg:brh:pnu:pne:pdq:poh:ppk:ppno:ppnm:prb:ppul:pspu:papi:pve:pox:ptx:pfg:pnr:pand:pfib:plg:hyf:lmir:mcys:caba:buo:limn:cari:bpe:bpc:bper:bpet:bpeu:bpar:bpa:bbh:bbr:bbm:bbx:bpt:bav:bho:bhm:bhz:btrm:bbro:bfz:bpdz:boh:bgm:boj:boz:axy:axo:axn:axx:adt:ais:asw:achr:achb:teq:tea:teg:tas:tat:put:pus:pud:aka:amim:cdn:bpsi:afa:afq:aaqu:phn:odi:our:pig:pacr:kgy:rfr:rsb:rac:rhy:rhf:rhg:pol:pna:pos:poo:aav:ajs:dia:aaa:ack:acra:acid:acip:acin:acio:amon:vei:dac:del:dts:dhk:dla:vap:vpe:vpd:vaa:vbo:vam:ctt:ctes:cke:cser:cof:adn:adk:rta:cbx:oto:otk:lim:lih:hyr:hyb:hyl:hyc:hpse:hyn:dpy:dih:drg:simp:melm:mela:cbaa:cbab:sthm:mpt:metp:har:mms:jag:jab:jaz:jal:jsv:jaj:jas:jlv:hse:hsz:hht:hrb:hee:hhf:hfr:cfu:care:cpra:mnr:masw:mass:masz:mtim:masy:mali:mum:mfla:mpli:ofo:upv:upi:nok:dug:lch:tin:thi:rge:rbn:rdp:pkt:miu:rgu:aon:snn:xyk:bbag:pbh:neu:net:nit:nii:nco:nur:nst:nmu:nlc:shd:metr:doe:mfa:mmb:meh:mei:mep:mbac:mbat:meu:slt:gca:fam:nim:sdr:slac:uru:upl:eba:dsu:rbu:otr:rbh:dar:dey:azo:aoa:aza:azi:atw:acom:azd:azr:azq:tmz:thu:tcl:thk:tak:zpa:fmy:app:kci:kct:kbl:kbt:kde:kga:kon:kso:ssdc:bprc:beb:beba:abu:abt:abl:ant:ask:atp:acib:asui:acre:aana:alan:avp:adz:alp:ahs:amyt:amar:acaa:amol:apai:apoc:afc:hbv:hebr:arc:dov:dwd:dalk:ade:acp:afw:ank:pcay:mlo:mln:mop:mamo:meso:mjr:aak:same:eah:eak:rir:ngg:kai:oan:oah:och:bja:bju:bjp:bra:bbt:brs:aol:brc:brad:bic:bro:brk:bot:brq:bgq:bgz:bsym:bbet:barh:bvz:rpb:rpd:oca:ocg:oco:bop:bos:bvv:boi:bof:vgo:xau:azc:sno:star:lne:anc:apra:mrd:met:mno:mor:maqu:mphy:mee:metx:meti:mmes:mtea:moc:miv:mico:bid:msl:mtun:rhj:chel:cdq:hdn:hdt:hmc:hni:fil:fiy:dea:rhz:mmyr:pleo:maad:mmed:psin:hdi:noh:metg:rbm:ccr:ccs:cak:chq:cmb:cfh:cauf:pzu:cbot:sil:sit:rua:rut:rmb:rsp:rsk:jan:rli:pzh:paro:parr:dsh:psf:pga:pgl:pgd:php:ppic:phq:oat:oar:otm:lmd:lej:laqu:malg:con:pphr:hat:lap:lagg:labp:labt:ypac:suam:spse:suld:paby:tec:aht:sagu:taw:sedi:pseb:lit:maru:rot:ppru:siw:paed:mon:malu:tgl:pamo:ppaf:thas:faq:hdh:hne:hbc:npn:nre:ntd:ngf:nog:sphu:swi:sphd:sech:slut:sch:ssy:syb:spmi:spht:sufl:sbar:cij:blas:bfw:rdi:smic:sphs:sphj:palg:sand:elq:err:acr:amv:rgi:shum:svc:rce:azl:ali:abs:abq:abf:ati:azt:azm:azz:aoz:tmo:txi:thac:tii:nao:htq:hadh:dvn:pub:pel:peg:apm:pgv:phr:pstg:bba:bbat:bbw:bbac:bex:bdq:bdc:bdz:htl:mtu:mtv:mtc:mra:mtf:mtb:mtk:mtz:mtg:mti:mte:mtur:mtl:mto:mtd:mtn:mtj:mtub:mtue:mtx:mtuh:mtul:mtut:mtuu:mtq:mbo:mbb:mbt:mbm:mbk:mbx:maf:mmic:mce:mcq:mcv:mcx:mcz:mle:mlb:mpa:mao:mavi:mavu:mav:mit:mia:mid:myo:mchi:mir:mmal:mlp:msa:mul:mmc:mkm:mjl:mmi:mmae:mmm:mli:mkn:myv:mye:mhad:myn:mdx:mshg:mfj:mgro:mxe:mnv:mpag:mnm:mgor:msm:msg:msb:msn:msh:mva:mgi:msp:mcb:mne:mgo:mft:mphl:mvq:mll:mrh:mthn:mhas:mdu:mcht:mdr:mauu:mmag:mmor:mfx:maic:mij:malv:mty:mab:mmv:mabb:mabl:mche:miz:mste:msao:msal:mjd:mter:mmin:mhib:asd:mkr:cgl:cgb:cgu:cgt:cgs:cgg:cgm:cgj:cgq:cgx:cef:cdi:cdp:cdh:cdt:cde:cdr:cda:cdz:cdb:cds:cdd:cdw:cdv:cdip:cjk:cur:cua:car:ckp:cpl:cpg:cpp:cpk:cpq:cpx:cpz:cor:cop:cod:cos:coi:coe:cou:cpse:cpsu:cpsf:crd:cul:cuc:cue:cun:cus:cuq:cuz:cuj:cva:chn:ccn:cter:cmd:caz:cfn:ccg:cvt:cgy:cax:cii:coa:cdo:chm:csx:cmq:cku:ccj:cmv:cei:cted:cut:clw:cdx:csp:csta:ccjz:cfk:cpho:cfc:cgv:cstr:caqu:camg:cmin:cpeg:cxe:cee:csan:cgk:crf:crl:ccho:cpre:bfv:nfa:nfr:ncy:nbr:nno:nsl:nsr:ntp:noz:nod:nah:nad:rha:rer:rey:reb:rop:roa:req:rpy:rhb:rav:rfa:rhw:rhs:rrz:rhu:rqi:rhq:rhod:rrt:rby:rcr:rtm:gbr:gpo:gor:goq:gta:goc:git:gru:gom:gav:god:tpr:tsm:srt:dtm:dit:diz:dpc:dlu:toy:sco:salb:sma:sgr:sgb:scb:ssx:svl:sct:scy:sfa:sbh:shy:sho:sve:sdv:sals:strp:sfi:sci:src:salu:sall:slv:sgu:svt:stre:scw:sld:slc:sxi:strm:strc:samb:spri:scz:scx:srw:strf:sle:srn:spav:strt:sclf:sgs:stsi:sls:snr:splu:strd:snw:sauo:ssia:svu:spun:sgv:smal:slau:salf:salj:slx:stro:sfk:snz:sge:srj:slk:sky:sdx:sgd:sqz:scya:sast:snq:stir:ska:sgz:svn:snk:salw:shaw:srk:sfic:sgal:sspo:svr:spad:sfy:ksk:kab:kau:kit:stri:twh:tws:lxl:lxx:lxy:leif:lse:cmi:cms:cmc:cmh:ccap:mts:mim:mio:mip:mcw:mpal:mih:micr:maur:mhos:mfol:moo:mlv:mwa:mprt:msed:moy:rla:rpla:aqg:rtx:rtc:rtn:rry:ria:rfs:rte:cum:cub:cug:mvd:frp:agy:agm:agf:cart:cry:cphy:amin:aum:auw:psai:malk:myl:salc:sala:sald:hum:huw:gry:lyd:lyk:plap:leu:ltr:ldn:agg:mant:hea:frn:gln:chre:art:arr:arm:arl:are:aaq:arw:arh:ary:arz:aru:arq:arn:arx:acry:arth:artp:ari:aau:pue:ach:apn:psul:psni:psey:aai:gar:gcr:glu:rsa:krh:kpl:kfv:kii:krs:kod:kvr:mlu:mick:rmu:rdn:raj:rter:rama:rkr:satk:nae:aul:cig:bcv:bfa:brx:brv:bgg:brz:bsau:brr:dva:djj:jde:kse:dni:day:lmoi:xce:xyl:iva:ido:cet:cceu:xya:ske:sanw:cfl:cfi:cga:cez:celz:cej:celh:oek:psei:ica:ars:jte:jli:jme:teh:phw:pei:serj:serw:orn:orz:bly:blin:bri:blut:bcau:dco:gez:halt:pac:pak:pav:pax:paz:paw:pad:pcn:pacc:pach:pacn:cacn:pra:pfr:pfre:prl:pacd:paus:ppc:pbo:aaci:acij:aji:mph:mik:micg:tfl:tfa:tes:tez:tdf:tla:prv:nca:ndk:noy:noi:noo:ndp:nsn:nbe:nano:psim:aer:aez:aeb:aef:mgg:muz:kfl:tcu:actw:sro:noa:now:fra:fre:fri:fal:fsy:nml:nak:gob:bsd:mmar:kra:sen:sace:sacg:svi:sacc:amd:amn:amm:amz:aoi:aja:amq:amyc:amyb:aab:amyy:aori:pdx:psea:psee:pseh:pseq:pecq:phh:paut:apre:ami:sesp:ssyi:kal:kphy:led:ahm:acti:acad:ahg:acta:alo:pmad:stp:saq:mau:mil:micb:mtua:mich:mtem:mcab:msag:vma:mcra:ase:ams:actn:afs:acts:plk:plab:plat:pfla:psuu:ver:cai:sna:ahe:arca:tpy:tpyo:tbw:asg:actt:amy:soo:acq:aos:ard:actp:actc:acto:ane:ahw:air:asla:avc:avu:fsl:flh:tbi:aey:plan:plak:plim:psuf:pvs:pvn:abam:nhi:nab:eke:abai:bsol:cwo:afo:aym:atq:erz:euz:rrs:rca:cau:chl:cag:sti:dra:dge:ddr:dmr:dpt:dgo:dpd:dsw:dch:dab:dpu:dez:dwu:dfc:dein:dga:tra:tth:ttj:tts:ttl:tsc:thc:tos:taq:tbc:mrb:mre:msv:mtai:mhd:vbs:rba:psl:pir:rul:mff:rol:ahel:lcre:ttf:lpav:amuc:pnd:plm:peh:pbs:pls:fmr:gmr:gim:bvo:mri:sdyn:plon:ges:gog:gms:tim:lrs:ftj:agv:vbl:sbu:ock:aba:aca:acm:gma:grw:tsa:trs:talb:abas:eda:sus:pfer:ctm:abac:drc:pko:gfo:grs:zpr:cagg:ial:mro:caby:nmv:nja:nax
